Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
7/16/14,619.48,13025950.00,8069315506.00,,20447.00,0.24,4.00,413.00,6.75,142195.84,17336316978.50,2562788.76,12.33,3.85,37.82,151081.00,67767.00,42659514.00,60139.00,39933.00,567687.78,107334.00,66491033.00
7/18/14,629.86,13034200.00,8209721212.00,,20523.00,0.24,3.00,471.00,7.58,137025.09,17336316978.50,2510621.96,11.61,4.95,40.22,141439.00,62427.00,42790579.00,57314.00,37771.00,552675.73,80489.00,50696974.00
7/20/14,623.77,13042750.00,8135676167.50,,20591.00,0.20,0.00,402.00,6.33,146504.81,17336316978.50,2656636.43,9.51,10.09,48.53,176955.00,54742.00,42903811.00,50857.00,31659.00,261004.71,42215.00,26332169.00
7/22/14,621.03,13050050.00,8104472551.50,,20665.00,0.27,0.00,329.00,7.85,123236.40,17336316978.50,2227013.58,11.86,3.36,33.28,134257.00,66921.00,43032312.00,62921.00,40754.00,409845.88,106760.00,66301035.00
7/24/14,601.18,13057425.00,7849862761.50,,20740.00,0.25,0.00,434.00,7.50,128407.16,17336316978.50,2245407.30,10.63,3.57,34.64,150217.00,64815.00,43166028.00,60982.00,41418.00,518394.67,104673.00,62927564.00
7/26/14,595.88,13064850.00,7785082818.00,,20810.00,0.23,0.00,439.00,7.68,130395.10,18736441558.30,2090942.92,9.51,7.00,36.35,130299.00,57528.00,43286691.00,51209.00,35308.00,349792.16,50159.00,29888490.00
7/28/14,586.96,13072275.00,7672902534.00,,20878.00,0.27,0.00,354.00,8.42,126669.52,18736441558.30,2000946.64,9.70,4.45,33.59,135674.00,59561.00,43399307.00,56163.00,38622.00,443294.08,76679.00,45007749.00
7/30/14,573.48,13080375.00,7501333455.00,,20953.00,0.22,0.00,467.00,6.85,162993.87,18736441558.30,2514709.80,10.86,5.73,39.02,151806.00,64442.00,43528446.00,59532.00,40729.00,401968.06,76568.00,43910086.00
8/1/14,601.94,13088050.00,7878220817.00,,21032.00,0.26,0.00,515.00,7.60,142503.21,18736441558.30,2308439.90,10.88,2.31,33.32,146378.00,69283.00,43665450.00,61823.00,42628.00,467637.70,166173.00,100025886.00
8/3/14,589.79,13096075.00,7723934074.25,,21095.00,0.20,2.00,429.00,7.85,141571.82,18736441558.30,2245920.32,8.37,7.74,42.74,155660.00,52550.00,43777888.00,49287.00,34386.00,444379.29,49181.00,29006666.00
8/5/14,580.21,13102750.00,7602346577.50,,21172.00,0.32,1.00,326.00,9.23,122943.95,18736441558.30,1921655.52,12.15,2.43,26.35,166966.00,72928.00,43913868.00,67774.00,47113.00,529514.94,136298.00,79081409.00
8/7/14,587.24,13110500.00,7699010020.00,7049099.19,21258.00,0.26,2.00,435.00,7.17,146228.79,18736441558.30,2311376.64,11.22,3.91,32.68,153189.00,70732.00,44063420.00,65231.00,42994.00,452393.11,100723.00,59148318.00
8/9/14,588.61,13118850.00,7721886298.50,3441904.05,21334.00,0.21,1.00,477.00,7.33,169672.52,19729645940.60,2551035.74,9.90,4.70,40.52,130400.00,62960.00,44195505.00,58049.00,38287.00,420310.58,92209.00,54274894.00
8/11/14,578.97,13127875.00,7600645788.75,8291906.85,21412.00,0.24,2.00,440.00,6.38,178499.42,19729645940.60,2640682.17,11.68,6.12,37.63,161536.00,70184.00,44324175.00,65330.00,41319.00,495304.62,74547.00,43160222.00
8/13/14,550.14,13136325.00,7226817835.50,17958670.13,21502.00,0.29,0.00,388.00,7.62,153980.27,19729645940.60,2165901.18,12.60,3.17,28.87,173743.00,75011.00,44478030.00,69312.00,42747.00,717606.61,124229.00,68343254.00
8/15/14,498.16,13144650.00,6548138844.00,16382166.55,21589.00,0.25,0.00,462.00,6.75,159864.86,19729645940.60,2034983.60,10.97,2.97,29.20,155144.00,69698.00,44628921.00,63678.00,41181.00,796925.76,137490.00,68492066.00
8/17/14,491.88,13153050.00,6469722234.00,10670100.39,21679.00,0.22,1.00,423.00,7.08,161826.39,19729645940.60,2047204.56,37.30,5.05,34.51,180542.00,59319.00,44763579.00,54894.00,35259.00,493900.28,82438.00,40549429.00
8/19/14,487.50,13162575.00,6416755312.50,18113980.97,21758.00,0.20,2.00,335.00,5.88,202037.80,19729645940.60,2516475.00,12.88,4.28,33.35,172107.00,75458.00,44907017.00,70875.00,42636.00,655716.69,120733.00,58857523.00
8/21/14,525.78,13170725.00,6924903790.50,23654104.74,21841.00,0.26,3.00,445.00,6.67,199134.60,23844670038.80,2214059.58,11.94,3.74,29.34,176373.00,75470.00,45055585.00,71266.00,44423.00,613696.61,112719.00,59265349.00
8/23/14,503.88,13178675.00,6640470759.00,12141744.38,21912.00,0.21,1.00,382.00,7.05,186096.02,23844670038.80,1982263.92,9.22,5.49,32.93,135772.00,60189.00,45184008.00,57973.00,38305.00,667276.92,71634.00,36094826.00
8/25/14,503.79,13186125.00,6643037913.75,9772640.76,21983.00,0.29,1.00,371.00,8.35,158833.55,23844670038.80,1694749.56,14.33,3.00,25.52,148320.00,66411.00,45305442.00,63222.00,39580.00,837227.98,111965.00,56406843.00
8/27/14,514.84,13194300.00,6792953412.00,10602983.16,22066.00,0.26,0.00,441.00,6.57,190837.32,23844670038.80,2077894.24,11.61,3.49,27.96,160858.00,74318.00,45453679.00,69521.00,44156.00,1473447.11,115599.00,59515079.00
8/29/14,511.99,13202975.00,6759791170.25,8560175.87,22142.00,0.22,3.00,453.00,6.85,196763.95,23844670038.80,2129878.40,10.22,5.68,31.48,145588.00,67664.00,45590551.00,65314.00,41823.00,527726.83,73295.00,37526263.00
8/31/14,477.98,13212150.00,6315143457.00,35488313.93,22210.00,0.18,3.00,449.00,6.25,231138.37,23844670038.80,2334454.32,9.02,7.08,39.07,172302.00,59751.00,45714136.00,56915.00,36098.00,545659.86,69007.00,32984034.00
9/2/14,483.65,13219475.00,6393599083.75,11886630.62,22288.00,0.29,2.00,362.00,8.10,194978.30,27428630902.30,1734368.90,11.41,3.03,24.24,153606.00,71539.00,45851880.00,66497.00,44672.00,574246.07,118291.00,57211483.00
9/4/14,486.00,13227625.00,6428625750.00,13649084.33,22367.00,0.24,0.00,605.00,7.42,227701.93,27428630902.30,2034396.00,11.16,4.73,28.68,152304.00,70940.00,45994856.00,67680.00,42547.00,443030.79,88537.00,43029156.00
9/6/14,481.09,13235550.00,6367490749.50,4955198.63,22442.00,0.23,0.00,417.00,7.25,229065.42,27428630902.30,2025388.90,10.49,4.34,29.99,143414.00,67529.00,46129433.00,62897.00,39443.00,391892.96,96949.00,46641358.00
9/8/14,476.61,13243475.00,6311972619.75,18956804.76,22520.00,0.27,2.00,353.00,7.85,208613.15,27428630902.30,1828275.96,11.32,3.61,25.48,151689.00,71754.00,46260706.00,67638.00,42369.00,519189.74,106118.00,50577061.00
9/10/14,485.03,13250675.00,6426974895.25,,22620.00,0.36,1.00,500.00,6.98,212703.60,27428630902.30,1898407.42,14.66,3.17,24.84,164564.00,76417.00,46416991.00,72396.00,44073.00,506624.71,123307.00,59807812.00
9/12/14,470.43,13258750.00,6237313762.50,,22693.00,0.23,0.00,422.00,7.57,219521.03,27428630902.30,1898185.05,10.45,4.24,28.63,148941.00,66303.00,46550967.00,64582.00,38229.00,454009.53,95206.00,44787910.00
9/14/14,475.49,13267425.00,6308527913.25,,22766.00,0.24,2.00,442.00,7.50,252083.49,29829733124.00,2025587.40,10.42,6.14,30.68,203940.00,66033.00,46679609.00,58907.00,35463.00,332978.30,69409.00,33003201.00
9/16/14,468.00,13275350.00,6212863800.00,,22862.00,0.31,0.00,360.00,7.10,250600.65,29829733124.00,1983852.00,14.73,4.52,22.21,186658.00,89326.00,46843077.00,82881.00,52306.00,437451.48,93845.00,43919238.00
9/18/14,428.19,13284700.00,5688375693.00,,22949.00,0.24,1.00,471.00,5.95,274326.15,29829733124.00,1985517.03,12.46,3.09,24.90,168204.00,79754.00,47002615.00,76196.00,46660.00,652489.24,150250.00,64335430.00
9/20/14,415.56,13293075.00,5524070247.00,,23023.00,0.21,3.00,475.00,6.55,256532.03,29829733124.00,1801037.04,9.97,3.03,28.90,142592.00,62315.00,47136557.00,60173.00,38913.00,720476.68,142835.00,59356580.00
9/22/14,400.98,13301375.00,5333585347.50,,23100.00,0.26,1.00,522.00,6.73,232806.52,29829733124.00,1577856.30,10.89,4.62,23.03,175943.00,68526.00,47268234.00,65891.00,40345.00,507462.73,85247.00,34182377.00
9/24/14,431.91,13309225.00,5748387369.75,,23189.00,0.30,0.00,531.00,7.28,241703.58,29829733124.00,1765648.08,13.42,3.12,21.77,171434.00,81104.00,47420478.00,75798.00,42482.00,957227.82,131058.00,56605228.00
9/26/14,405.14,13317075.00,5395279765.50,,23279.00,0.28,1.00,539.00,7.25,260177.35,34661425924.00,1548445.08,47.44,3.28,21.13,149986.00,73278.00,47571320.00,69279.00,42121.00,596150.47,116421.00,47166952.00
9/28/14,380.00,13323750.00,5063025000.00,,23362.00,0.32,3.00,515.00,7.58,239501.01,34661425924.00,1324680.00,11.08,3.75,21.30,213832.00,62200.00,47700462.00,56893.00,32727.00,453805.82,92933.00,35314615.00
9/30/14,382.67,13331000.00,5101373770.00,14386190.61,23450.00,0.30,1.00,374.00,7.50,261900.38,34661425924.00,1458738.04,12.33,2.82,18.56,184554.00,78590.00,47852335.00,75290.00,47198.00,631639.84,135133.00,51711511.00
10/2/14,375.85,13338325.00,5013209451.25,10603470.87,23537.00,0.29,1.00,521.00,7.68,255008.27,34661425924.00,1394779.35,11.81,3.12,18.69,161404.00,74630.00,48005162.00,69812.00,43549.00,624053.19,118810.00,44654562.00
10/4/14,336.00,13345425.00,4484062800.00,29342828.66,23623.00,0.32,3.00,555.00,8.22,246393.12,34661425924.00,1205568.00,13.10,2.02,17.12,137659.00,70430.00,48148290.00,65139.00,37570.00,701363.39,177720.00,59714061.00
10/6/14,331.20,13353875.00,4422803400.00,52988509.51,23709.00,0.28,2.00,459.00,7.27,275684.61,34661425924.00,1328774.40,12.30,1.60,17.69,151236.00,75126.00,48290089.00,70344.00,44797.00,1220734.78,250615.00,83003776.00
10/8/14,346.26,13360925.00,4626353890.50,27011514.01,23799.00,0.35,1.00,492.00,8.68,225716.78,34661425924.00,1138502.88,13.08,1.79,14.17,165335.00,80324.00,48449158.00,73207.00,47635.00,767509.06,183317.00,63475329.00
10/10/14,358.97,13368450.00,4798872496.50,24399643.35,23886.00,0.29,2.00,524.00,7.15,276657.27,35002482026.10,1431572.36,13.41,2.16,16.88,164414.00,84811.00,48612913.00,73889.00,46219.00,919976.99,184559.00,66251247.00
10/12/14,364.83,13375725.00,4879865751.75,14932563.81,23963.00,0.28,0.00,536.00,8.28,257517.46,35002482026.10,1353884.13,11.07,3.63,21.17,206084.00,63946.00,48742583.00,59581.00,35696.00,462113.01,102215.00,37290971.00
10/14/14,411.89,13383050.00,5512344464.50,37093444.40,24056.00,0.35,0.00,467.00,7.37,243597.59,35002482026.10,1446969.57,13.09,1.69,17.76,174859.00,81491.00,48899378.00,75953.00,45779.00,901154.58,208459.00,85862253.00
10/16/14,378.02,13390475.00,5061867359.50,24399394.81,24142.00,0.29,0.00,581.00,7.02,260997.42,35002482026.10,1422111.24,12.19,2.91,19.22,163270.00,74010.00,49050519.00,70193.00,41666.00,1054418.56,129477.00,48944986.00
10/18/14,389.68,13398050.00,5220952124.00,,24221.00,0.23,0.00,553.00,7.25,294057.10,35002482026.10,1650684.48,11.16,3.79,23.76,156631.00,69474.00,49191819.00,64669.00,41342.00,623439.83,111737.00,43541830.00
10/20/14,384.95,13404850.00,5160197007.50,,24305.00,0.32,0.00,483.00,8.08,240117.63,35002482026.10,1332696.90,12.24,2.83,16.99,155800.00,78443.00,49332926.00,71465.00,46187.00,779840.44,122273.00,47069051.00
10/22/14,385.10,13412625.00,5165201887.50,,24396.00,0.27,3.00,537.00,6.75,297537.06,35002482026.10,1650923.70,12.50,2.23,20.75,171845.00,79546.00,49493893.00,74600.00,44840.00,856126.74,191858.00,73884654.00
10/24/14,358.46,13420275.00,4810631776.50,,24486.00,0.28,4.00,626.00,6.75,291583.51,35985640265.10,1465384.48,13.04,2.55,17.95,165243.00,81643.00,49654709.00,74677.00,43214.00,729895.51,160355.00,57480880.00
10/26/14,355.43,13427325.00,4772474124.75,,24567.00,0.31,2.00,468.00,8.72,232551.26,35985640265.10,1158701.80,10.76,3.57,16.43,183560.00,70537.00,49798686.00,66113.00,36644.00,869465.61,91191.00,32411926.00
10/28/14,354.94,13434800.00,4768547912.00,,24664.00,0.34,2.00,462.00,7.22,268328.38,35985640265.10,1335639.22,13.72,3.22,15.07,177816.00,88600.00,49967421.00,80037.00,47428.00,831304.77,116684.00,41415805.00
10/30/14,337.00,13442725.00,4530198325.00,,24762.00,0.29,1.00,551.00,6.63,309472.07,35985640265.10,1462243.00,14.37,3.14,15.67,175625.00,93338.00,50151027.00,80386.00,45950.00,713144.34,138348.00,46623283.00
11/1/14,327.39,13451425.00,4403862030.75,,24851.00,0.25,2.00,623.00,6.58,286216.94,35985640265.10,1313816.07,13.17,3.57,17.62,146848.00,74548.00,50313637.00,67184.00,40316.00,827309.29,112295.00,36764265.00
11/3/14,325.81,13459400.00,4385207114.00,,24946.00,0.32,0.00,486.00,6.82,277272.66,35985640265.10,1266423.47,12.83,3.08,14.98,157911.00,84522.00,50473986.00,73300.00,44997.00,1042661.31,126165.00,41105832.00
11/5/14,341.99,13467500.00,4605750325.00,,25045.00,0.31,1.00,536.00,7.20,314993.43,39603666252.40,1372405.87,13.44,1.76,15.38,171401.00,89249.00,50653621.00,79327.00,48836.00,1152156.05,228125.00,78016547.00
11/7/14,342.26,13474725.00,4611859378.50,,25148.00,0.37,1.00,650.00,7.88,283494.09,39603666252.40,1236927.64,14.19,2.00,13.81,163094.00,89542.00,50833504.00,78705.00,46812.00,878920.59,181003.00,61950234.00
11/9/14,356.34,13482100.00,4804211514.00,,25237.00,0.34,0.00,607.00,8.22,273650.54,39603666252.40,1243626.60,15.08,3.47,17.22,223383.00,72217.00,50981671.00,63268.00,38477.00,527379.89,100598.00,35847049.00
11/11/14,365.04,13489575.00,4924234458.00,,25334.00,0.34,0.00,505.00,8.48,277587.96,39603666252.40,1291511.52,13.38,2.29,14.79,168913.00,87338.00,51153828.00,79449.00,47085.00,696341.70,154662.00,56457994.00
11/13/14,406.56,13496600.00,5487177696.00,,25443.00,0.40,1.00,583.00,7.95,287431.50,39603666252.40,1490042.40,15.78,1.23,14.88,197029.00,100117.00,51341714.00,95109.00,52232.00,1238485.92,297937.00,121129353.00
11/15/14,373.14,13504000.00,5038882560.00,,25536.00,0.28,2.00,624.00,7.12,295306.34,39603666252.40,1403379.54,11.49,2.28,18.75,156976.00,74831.00,51505176.00,69581.00,42041.00,818788.58,164849.00,61511796.00
11/17/14,378.48,13511425.00,5113804134.00,,25632.00,0.34,0.00,492.00,7.50,299243.76,39603666252.40,1443522.72,14.59,2.16,16.94,171933.00,85201.00,51663715.00,78525.00,43470.00,810899.08,176770.00,66904022.00
11/19/14,374.77,13518600.00,5066365722.00,,25729.00,0.36,0.00,540.00,7.52,274455.58,40300030327.90,1288459.26,13.42,2.40,14.76,175445.00,87321.00,51838560.00,81149.00,44642.00,932714.64,143192.00,53664217.00
11/21/14,356.90,13525125.00,4827117112.50,,25825.00,0.39,3.00,629.00,8.27,248412.35,40300030327.90,1111029.70,13.10,1.93,12.83,174282.00,86577.00,52010634.00,76668.00,43835.00,1154314.52,161082.00,57490040.00
11/23/14,362.99,13532600.00,4912198474.00,13429899.71,25913.00,0.32,2.00,554.00,8.92,282468.88,40300030327.90,1283532.64,11.46,4.20,17.10,224922.00,75041.00,52163507.00,67599.00,36246.00,630481.05,84124.00,30536153.00
11/25/14,381.03,13539675.00,5159022365.25,27676199.21,26010.00,0.38,0.00,518.00,9.05,256425.65,40300030327.90,1223868.36,12.21,1.58,14.78,169442.00,82813.00,52330117.00,78211.00,47826.00,971907.56,203574.00,77567837.00
11/27/14,372.62,13546525.00,5047706145.50,9560979.62,26108.00,0.36,2.00,709.00,8.02,262435.62,40300030327.90,1224429.32,11.79,2.52,14.76,178381.00,82979.00,52503115.00,77335.00,45533.00,1029359.49,130229.00,48525776.00
11/29/14,377.22,13554175.00,5112905893.50,38837921.15,26201.00,0.30,2.00,681.00,7.82,302502.13,40300030327.90,1428154.92,11.54,1.92,17.53,166646.00,81452.00,52670554.00,76097.00,43948.00,1033732.09,197488.00,74496486.00
12/1/14,381.72,13561650.00,5176753038.00,11399028.64,26309.00,0.41,0.00,576.00,8.30,286475.53,40300030327.90,1369993.08,14.00,2.26,14.39,174232.00,95220.00,52846708.00,86252.00,47506.00,1309082.45,158902.00,60655884.00
12/3/14,378.25,13568225.00,5132181106.25,14914349.39,26421.00,0.47,0.00,563.00,9.15,242402.37,40300030327.90,1149123.50,13.59,1.46,11.81,199881.00,97296.00,53044790.00,92810.00,48817.00,1219368.15,208752.00,78960564.00
12/5/14,373.98,13575675.00,5077030936.50,17548067.84,26528.00,0.35,1.00,553.00,7.08,298317.32,40007470271.30,1407286.74,13.72,1.41,15.15,194141.00,92900.00,53238519.00,86128.00,46581.00,1282269.55,266232.00,99565413.00
12/7/14,375.73,13582350.00,5103296365.50,5588928.57,26618.00,0.37,5.00,564.00,9.47,242631.42,40007470271.30,1149733.80,10.90,2.78,14.86,232300.00,77357.00,53399509.00,72640.00,39926.00,804717.08,109895.00,41290985.00
12/9/14,350.29,13589575.00,4760292226.75,30788758.07,26722.00,0.37,1.00,560.00,8.67,276440.72,40007470271.30,1222161.81,14.94,1.08,13.64,191539.00,89587.00,53573594.00,86078.00,50121.00,1356402.30,322835.00,113085882.00
12/11/14,356.10,13597300.00,4841998530.00,31152376.53,26822.00,0.34,2.00,742.00,8.90,288373.41,40007470271.30,1295135.70,12.19,2.02,15.09,187113.00,85829.00,53750118.00,82901.00,48125.00,826047.19,179864.00,64049604.00
12/13/14,350.31,13604425.00,4765766121.75,11033033.48,26910.00,0.31,1.00,742.00,8.95,284395.85,40007470271.30,1255861.35,10.96,2.57,15.79,174655.00,79512.00,53909733.00,75799.00,43546.00,936868.68,139430.00,48843853.00
12/15/14,352.15,13611550.00,4793307332.50,14934582.11,27017.00,0.41,1.00,648.00,7.72,304283.67,40007470271.30,1351903.85,14.80,2.71,14.12,215842.00,95727.00,54079386.00,88535.00,50565.00,838145.72,141464.00,49816388.00
12/17/14,318.20,13618050.00,4333263510.00,34354997.73,27129.00,0.44,1.00,693.00,8.90,252575.33,40007470271.30,1014421.60,13.84,1.43,10.83,203993.00,93704.00,54271880.00,88560.00,51062.00,1013157.43,222483.00,70794117.00
12/19/14,317.63,13624625.00,4327589638.75,15504768.85,27241.00,0.41,3.00,592.00,10.70,243219.98,39457671307.10,989099.82,14.30,1.65,10.75,160502.00,92052.00,54467093.00,86754.00,50106.00,883379.82,188186.00,59773546.00
12/21/14,326.93,13631775.00,4456636200.75,10142376.62,27342.00,0.32,1.00,497.00,8.08,284410.46,39457671307.10,1188717.48,11.34,3.30,14.71,204217.00,80829.00,54639415.00,75527.00,42166.00,597130.43,110282.00,36054494.00
12/23/14,336.96,13639050.00,4595814288.00,10081769.70,27452.00,0.36,3.00,447.00,7.52,317755.14,39457671307.10,1369405.44,14.11,2.13,13.73,210726.00,99770.00,54828622.00,93782.00,46728.00,1095934.41,190434.00,64168766.00
12/25/14,319.31,13647050.00,4357639535.50,5018720.25,27541.00,0.23,2.00,583.00,6.48,331485.30,39457671307.10,1351958.54,9.65,3.62,19.13,147374.00,70684.00,54988821.00,65198.00,37301.00,901768.47,117064.00,37379573.00
12/27/14,314.45,13654650.00,4293704692.50,10684733.06,27624.00,0.28,0.00,355.00,7.55,313832.24,39457671307.10,1263774.55,19.42,2.96,16.04,188604.00,78776.00,55139297.00,74575.00,41118.00,711498.41,135816.00,42707345.00
12/29/14,314.49,13663050.00,4296892594.50,6698339.31,27715.00,0.28,4.00,505.00,6.82,331485.30,39457671307.10,1333123.11,14.07,3.21,16.70,159314.00,79812.00,55293882.00,72823.00,44340.00,693097.27,131995.00,41511175.00
12/31/14,317.40,13670575.00,4339040505.00,7378843.99,27805.00,0.29,1.00,558.00,7.80,313142.29,40640955016.60,1233733.80,12.45,2.30,14.73,157377.00,83768.00,55462897.00,74288.00,45157.00,989198.00,169054.00,53657583.00
1/2/15,316.15,13678725.00,4324528908.75,6440895.95,27875.00,0.25,0.00,627.00,6.93,323243.65,40640955016.60,1267761.50,10.73,4.48,17.55,168563.00,72234.00,55594094.00,66773.00,39083.00,695649.95,89563.00,28315237.00
1/4/15,270.93,13686975.00,3708212136.75,53104792.25,27971.00,0.30,1.00,692.00,8.03,335365.29,40640955016.60,1129778.10,20.29,1.38,13.20,206228.00,85570.00,55762496.00,79818.00,48874.00,1193920.56,303038.00,82102043.00
1/6/15,276.80,13695100.00,3790803680.00,22161280.11,28073.00,0.31,1.00,639.00,7.63,317182.83,40640955016.60,1089761.60,12.86,1.93,12.50,179154.00,87160.00,55943409.00,79804.00,47820.00,1113410.37,204019.00,56472457.00
1/8/15,276.80,13702175.00,3792762040.00,,28176.00,0.39,2.00,943.00,9.72,272736.83,40640955016.60,938075.20,14.45,1.82,9.46,186319.00,99126.00,56135447.00,89016.00,51405.00,1220111.04,186115.00,51516706.00
1/10/15,278.00,13709500.00,3811241000.00,,28293.00,0.42,1.00,833.00,8.62,284858.47,40640955016.60,984120.00,15.44,1.42,9.29,251092.00,105895.00,56346553.00,96782.00,43989.00,1161365.53,248535.00,69092710.00
1/12/15,270.00,13717275.00,3703664250.00,,28400.00,0.34,3.00,655.00,7.10,358478.28,43971662056.10,1115640.00,32.64,2.18,11.36,185802.00,98185.00,56538695.00,89969.00,45494.00,1006862.23,189623.00,51198106.00
1/14/15,176.50,13723675.00,2422228637.50,,28518.00,0.42,0.00,607.00,8.47,330062.32,43971662056.10,668935.00,15.88,0.84,6.40,228898.00,104481.00,56742266.00,97287.00,53403.00,2363588.94,449467.00,79330845.00
1/16/15,205.35,13730875.00,2819635181.25,,28637.00,0.40,0.00,731.00,8.20,325690.63,43971662056.10,768009.00,15.89,1.37,6.82,219873.00,112530.00,56970583.00,104844.00,48999.00,1973818.74,272897.00,56039500.00
1/18/15,211.18,13738025.00,2901196119.50,,28740.00,0.35,1.00,703.00,8.13,325690.63,43971662056.10,789179.66,12.75,2.45,9.07,223392.00,87047.00,57147469.00,79371.00,46926.00,987549.53,152268.00,32155910.00
1/20/15,212.99,13744900.00,2927526251.00,,28847.00,0.44,4.00,653.00,9.63,262301.18,43971662056.10,641951.86,14.42,1.63,6.49,194860.00,98890.00,57340455.00,87331.00,53157.00,1340464.00,185416.00,39491841.00
1/22/15,233.90,13752075.00,3216610342.50,,28955.00,0.36,3.00,683.00,8.33,327876.48,43971662056.10,880165.70,13.45,1.45,9.27,188687.00,94979.00,57535685.00,87136.00,51267.00,1361930.62,258905.00,60557888.00
1/24/15,244.64,13758200.00,3365806048.00,,29050.00,0.40,2.00,520.00,9.48,264487.02,43971662056.10,742971.68,12.18,1.56,8.29,172854.00,89630.00,57712532.00,78100.00,49027.00,1201496.78,194786.00,47652537.00
1/26/15,271.47,13764525.00,3736655601.75,,29167.00,0.52,2.00,540.00,10.27,277602.08,43971662056.10,866260.77,16.33,0.90,8.22,236920.00,105423.00,57900313.00,95324.00,57791.00,1985592.63,355411.00,96483300.00
