Date,Open,High,Low,Close,Volume,Market Cap
10/9/16,0.21253,0.218758,0.210365,0.212259,58742.00,21253000.00
10/8/16,0.203817,0.219439,0.201176,0.21252,50465.00,20381700.00
10/7/16,0.210987,0.219438,0.20022,0.203778,136663.00,21098700.00
10/6/16,0.213054,0.219085,0.202732,0.211073,115933.00,21305400.00
10/5/16,0.211028,0.221884,0.201197,0.213118,236077.00,21102800.00
10/4/16,0.192553,0.212923,0.191543,0.205533,110394.00,19255300.00
10/3/16,0.187457,0.201422,0.187457,0.1927,65785.00,18745700.00
10/2/16,0.18593,0.196948,0.185408,0.196629,27277.00,18593000.00
10/1/16,0.196727,0.20247,0.183754,0.185924,68996.00,19672700.00
9/30/16,0.173184,0.211151,0.166342,0.196706,143538.00,17318400.00
9/29/16,0.173112,0.177495,0.16982,0.173167,42652.00,17311200.00
9/28/16,0.173638,0.176809,0.168299,0.17312,25885.00,17363800.00
9/27/16,0.173455,0.177948,0.167586,0.173631,41339.00,17345500.00
9/26/16,0.174919,0.179164,0.172117,0.173482,36526.00,17491900.00
9/25/16,0.181472,0.18613,0.171925,0.174928,62099.00,18147200.00
9/24/16,0.186618,0.191166,0.17241,0.181455,68776.00,18661800.00
9/23/16,0.196,0.196,0.177327,0.186626,38658.00,19600000.00
9/22/16,0.199532,0.200834,0.178509,0.195984,53944.00,19953200.00
9/21/16,0.215452,0.215452,0.199348,0.199509,127409.00,21545200.00
9/20/16,0.19137,0.218684,0.191135,0.215727,171638.00,19137000.00
9/19/16,0.184662,0.191706,0.181894,0.191414,42683.00,18466200.00
9/18/16,0.179176,0.186652,0.174235,0.186632,55809.00,17917600.00
9/17/16,0.165142,0.18374,0.16301,0.179221,89094.00,16514200.00
9/16/16,0.165596,0.171673,0.162727,0.167791,12703.00,16559600.00
9/15/16,0.173054,0.175911,0.162735,0.1656,43596.00,17305400.00
9/14/16,0.168998,0.177081,0.168611,0.17306,20792.00,16899800.00
9/13/16,0.17135,0.175391,0.165726,0.169045,29377.00,17135000.00
9/12/16,0.160843,0.1719,0.160843,0.171349,39086.00,16084300.00
9/11/16,0.162362,0.168385,0.157313,0.160849,37636.00,16236200.00
9/10/16,0.166811,0.167874,0.16149,0.162375,27087.00,16681100.00
9/9/16,0.162377,0.169259,0.160471,0.166817,33322.00,16237700.00
9/8/16,0.16003,0.16903,0.155566,0.162395,24373.00,16003000.00
9/7/16,0.166464,0.170524,0.158079,0.160031,58305.00,16646400.00
9/6/16,0.170327,0.172534,0.156371,0.166453,68491.00,17032700.00
9/5/16,0.165766,0.17343,0.164555,0.170325,26388.00,16576600.00
9/4/16,0.165345,0.171562,0.160792,0.165639,28552.00,16534500.00
9/3/16,0.171191,0.171552,0.159254,0.165268,54250.00,17119100.00
9/2/16,0.161111,0.173934,0.159991,0.171192,45929.00,16111100.00
9/1/16,0.163984,0.165407,0.15307,0.161095,48630.00,16398400.00
8/31/16,0.158486,0.168586,0.149882,0.163984,59938.00,15848600.00
8/30/16,0.159017,0.159695,0.149698,0.158452,44755.00,15901700.00
8/29/16,0.151853,0.160391,0.145063,0.159015,53334.00,15185300.00
8/28/16,0.162249,0.165235,0.151375,0.158804,35982.00,16224900.00
8/27/16,0.169531,0.170991,0.160414,0.162308,23586.00,16953100.00
8/26/16,0.16798,0.170681,0.161518,0.169513,30915.00,16798000.00
8/25/16,0.170334,0.172009,0.16587,0.16587,26812.00,17033400.00
8/24/16,0.17658,0.176851,0.167782,0.170316,45227.00,17658000.00
8/23/16,0.178452,0.181835,0.169344,0.176581,59064.00,17845200.00
8/22/16,0.174438,0.181184,0.172688,0.178477,67344.00,17443800.00
8/21/16,0.178998,0.179812,0.167525,0.174425,83163.00,17899800.00
8/20/16,0.178402,0.179949,0.173975,0.179004,23310.00,17840200.00
