Date,bitcoin_Open,bitcoin_High,bitcoin_Low,bitcoin_Close,bitcoin_Volume,bitcoin_Market Cap,iota_Open,iota_High,iota_Low,iota_Close,iota_Volume,iota_Market Cap,bitcoin_cash_Open,bitcoin_cash_High,bitcoin_cash_Low,bitcoin_cash_Close,bitcoin_cash_Volume,bitcoin_cash_Market Cap,bitconnect_Open,bitconnect_High,bitconnect_Low,bitconnect_Close,bitconnect_Volume,bitconnect_Market Cap,waves_Open,waves_High,waves_Low,waves_Close,waves_Volume,waves_Market Cap,stratis_Open,stratis_High,stratis_Low,stratis_Close,stratis_Volume,stratis_Market Cap,ripple_Open,ripple_High,ripple_Low,ripple_Close,ripple_Volume,ripple_Market Cap,qtum_Open,qtum_High,qtum_Low,qtum_Close,qtum_Volume,qtum_Market Cap,ethereum_classic_Open,ethereum_classic_High,ethereum_classic_Low,ethereum_classic_Close,ethereum_classic_Volume,ethereum_classic_Market Cap,omisego_Open,omisego_High,omisego_Low,omisego_Close,omisego_Volume,omisego_Market Cap,numeraire_Open,numeraire_High,numeraire_Low,numeraire_Close,numeraire_Volume,numeraire_Market Cap,nem_Open,nem_High,nem_Low,nem_Close,nem_Volume,nem_Market Cap,litecoin_Open,litecoin_High,litecoin_Low,litecoin_Close,litecoin_Volume,litecoin_Market Cap,ethereum_Open,ethereum_High,ethereum_Low,ethereum_Close,ethereum_Volume,ethereum_Market Cap,dash_Open,dash_High,dash_Low,dash_Close,dash_Volume,dash_Market Cap,monero_Open,monero_High,monero_Low,monero_Close,monero_Volume,monero_Market Cap
11/18/15,334.59,336.53,330.64,334.59,43783800.00,4969330000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004251,0.004288,0.004243,0.004258,246794.00,140933000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.000119,0.000093,0.000109,3405.00,902826.00,3.2,3.21,3.17,3.19,1425920.00,138228000.00,0.993214,1.01,0.940516,0.993319,681104.00,74287700.00,2.26,2.38,2.25,2.36,31679.00,13554600.00,0.43235,0.433141,0.408752,0.415567,19508.00,4354230.00
11/17/15,330.36,338.35,329.61,335.09,51001600.00,4905260000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004234,0.004293,0.004228,0.00425,243681.00,140393000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000129,0.000135,0.000084,0.000097,6187.00,1161680.00,3.19,3.23,3.16,3.2,1607020.00,137815000.00,0.924948,1.03,0.905794,1.01,1145440.00,69157900.00,2.32,2.38,2.22,2.26,59102.00,13923500.00,0.436079,0.448905,0.421571,0.428999,11601.00,4386510.00
11/16/15,319.74,331.63,315.9,330.75,47980100.00,4746070000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004163,0.004237,0.00413,0.004234,351725.00,138017000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000112,0.000129,0.000095,0.000129,1355.00,1007210.00,3.07,3.19,3.05,3.19,1578010.00,132419000.00,0.906166,0.944732,0.891971,0.928962,620945.00,67730700.00,2.29,2.38,2.23,2.31,41181.00,13731000.00,0.430657,0.44098,0.414873,0.435954,15841.00,4327140.00
11/15/15,333.05,334.66,317.49,320.17,44213100.00,4942420000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004327,0.004327,0.004144,0.004165,273892.00,143472000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000127,0.000138,0.000103,0.000112,2260.00,1144000.00,3.2,3.22,3.06,3.07,1750230.00,138082000.00,0.891217,0.921516,0.874957,0.906368,411848.00,66590200.00,2.38,2.44,2.29,2.31,39255.00,14240200.00,0.425155,0.438183,0.406889,0.43081,23747.00,4266860.00
11/14/15,336.62,338.18,329.97,332.91,38612000.00,4994250000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004482,0.004493,0.004316,0.004328,144356.00,148614000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000128,0.000128,0.000118,0.000121,112.00,1150090.00,3.22,3.25,3.18,3.19,1293740.00,139106000.00,0.905469,0.906113,0.876908,0.888812,372514.00,67631900.00,2.54,2.59,2.36,2.36,66693.00,15189300.00,0.449764,0.457954,0.41886,0.424853,22033.00,4508820.00
11/13/15,338.5,340.91,326.07,336.75,52003000.00,5020700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004536,0.004549,0.004436,0.004477,329838.00,150385000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000131,0.000133,0.000119,0.000128,77.00,1183480.00,3.27,3.29,3.15,3.23,2247490.00,141013000.00,0.907722,0.917309,0.846023,0.904096,543671.00,67777000.00,2.52,2.6,2.39,2.53,60866.00,15103600.00,0.442413,0.466205,0.420078,0.452619,25508.00,4430220.00
11/12/15,314.08,345.08,313.36,338.15,78477800.00,4657240000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004266,0.00458,0.004266,0.004541,503812.00,141432000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000127,0.000138,0.000117,0.000132,708.00,1139010.00,2.97,3.29,2.97,3.28,4133180.00,128180000.00,0.796455,0.913919,0.76351,0.895711,806156.00,59448700.00,2.28,2.58,2.28,2.54,86587.00,13661200.00,0.450587,0.464221,0.412313,0.443275,46397.00,4506870.00
11/11/15,339.82,340.58,301,311.08,107070000.00,5037510000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004408,0.00444,0.004173,0.004264,446177.00,146142000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000132,0.000139,0.000115,0.000127,686.00,1188270.00,3.12,3.12,2.94,2.97,3648510.00,134388000.00,0.941296,0.945278,0.729775,0.791829,1278580.00,70236200.00,2.42,2.48,2.14,2.29,96053.00,14461800.00,0.457574,0.464213,0.41136,0.450299,39549.00,4571590.00
11/10/15,379.98,381.39,329.11,336.82,95797900.00,5631520000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004606,0.004612,0.004364,0.004406,414631.00,152721000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000149,0.000153,0.000129,0.000132,398.00,1337270.00,3.4,3.46,3.04,3.12,5565520.00,146558000.00,1,1.05,0.920968,0.934348,854581.00,74685300.00,2.53,2.63,2.37,2.42,49166.00,15127000.00,0.471436,0.503834,0.448403,0.460954,30024.00,4704550.00
11/9/15,374.32,385.28,362.89,380.26,68224400.00,5546240000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00465,0.004723,0.00459,0.004609,305337.00,154166000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000142,0.000157,0.000137,0.000152,352.00,1278300.00,3.43,3.45,3.26,3.4,4195940.00,147907000.00,1.03,1.11,0.945263,0.999278,2045290.00,76991800.00,2.54,2.6,2.43,2.53,76637.00,15153000.00,0.49906,0.503041,0.463946,0.472776,33642.00,4974750.00
11/8/15,384.28,389.89,368.7,373.37,51817600.00,5692390000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004684,0.004698,0.004596,0.004647,312859.00,155297000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000164,0.000169,0.000123,0.000141,484.00,1475970.00,3.62,3.66,3.41,3.42,2399540.00,155912000.00,0.915661,1.03,0.915661,1.03,1021460.00,68254300.00,2.71,2.84,2.53,2.53,55256.00,16160500.00,0.452099,0.559047,0.440685,0.497654,50506.00,4501570.00
11/7/15,374.27,390.59,372.43,386.48,56625100.00,5542680000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004566,0.004701,0.004558,0.004694,367144.00,151395000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000142,0.000164,0.00014,0.000164,218.00,1276320.00,3.55,3.68,3.55,3.6,2638500.00,152905000.00,0.923732,0.943787,0.863539,0.927974,890187.00,68833200.00,2.73,2.84,2.62,2.71,65014.00,16269600.00,0.439904,0.462344,0.43536,0.452638,15748.00,4375090.00
11/6/15,388.05,395.84,354.02,374.47,122687000.00,5745320000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045,0.004646,0.004375,0.004562,786513.00,149217000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000151,0.000156,0.000127,0.000142,217.00,1357870.00,3.95,3.97,3.45,3.55,8761900.00,169811000.00,0.904772,0.989848,0.852929,0.926032,913666.00,67397100.00,2.55,2.73,2.39,2.7,89250.00,15186900.00,0.434111,0.460322,0.400474,0.439195,17578.00,4312520.00
11/5/15,408.08,447.56,374.58,386.35,151825000.00,6040410000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004955,0.005041,0.00447,0.004506,1181010.00,164276000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00015,0.000174,0.000132,0.000151,1455.00,1353420.00,4.2,4.41,3.77,3.96,13017300.00,180695000.00,0.900699,0.991259,0.860382,0.895637,1179840.00,67070700.00,2.61,2.82,2.25,2.53,131813.00,15540600.00,0.502058,0.512523,0.42448,0.43253,18894.00,4981470.00
11/4/15,403.66,495.56,380.55,411.56,263900000.00,5973510000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005402,0.00586,0.004837,0.004947,1354340.00,179109000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000173,0.000187,0.00014,0.000151,1613.00,1555110.00,4.58,5.32,4.05,4.23,22553800.00,196995000.00,1.01,1.04,0.725665,0.89905,3060340.00,75232400.00,2.7,2.85,2.37,2.61,251429.00,16069100.00,0.446854,0.577542,0.442558,0.505869,81510.00,4428490.00
11/3/15,361.87,417.9,357.65,403.42,206162000.00,5353680000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00516,0.005546,0.005128,0.005383,1030430.00,171089000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000163,0.000182,0.000128,0.000172,3720.00,1463990.00,4.17,4.8,4.1,4.59,18600100.00,179517000.00,0.994568,1.07,0.936615,1.01,1907690.00,74010000.00,2.61,2.91,2.54,2.69,138710.00,15537000.00,0.443038,0.473188,0.418063,0.442707,71241.00,4385640.00
11/2/15,325.94,365.36,323.21,361.19,101918000.00,4820850000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004896,0.005182,0.004892,0.005156,572974.00,162329000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00015,0.000164,0.000141,0.000162,419.00,1348540.00,3.98,4.2,3.94,4.16,6302390.00,171197000.00,1.06,1.1,0.953647,0.989789,1145200.00,78701400.00,2.66,2.7,2.43,2.61,88803.00,15832500.00,0.4232,0.445866,0.408869,0.442886,45683.00,4184520.00
11/1/15,315,327.47,311.88,325.43,37001100.00,4657890000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004685,0.004918,0.004663,0.004901,490105.00,155335000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000136,0.00017,0.000136,0.00015,950.00,1226560.00,3.82,3.99,3.77,3.96,3801480.00,163929000.00,0.920847,1.08,0.899082,1.06,588913.00,68477200.00,2.31,2.78,2.26,2.66,79513.00,13720200.00,0.402422,0.434974,0.402422,0.423505,27614.00,3974440.00
10/31/15,328.51,332.78,309.25,314.17,48598100.00,4856410000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00484,0.004887,0.004633,0.004687,319312.00,160485000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000158,0.00016,0.000134,0.000145,530.00,1419010.00,4.08,4.12,3.77,3.8,5425140.00,175409000.00,1.05,1.06,0.900171,0.916627,673892.00,77800300.00,2.54,2.63,2.27,2.31,33529.00,15097200.00,0.452474,0.459883,0.397492,0.404538,19924.00,4463440.00
10/30/15,313.94,334.17,313.94,328.01,78305000.00,4639690000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004635,0.004882,0.004622,0.004839,997172.00,153682000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000138,0.000158,0.000133,0.000158,3174.00,1241460.00,3.77,4.2,3.74,4.06,12206200.00,161824000.00,1.21,1.35,0.96816,1.04,2429200.00,89857400.00,2.41,2.73,2.37,2.54,118931.00,14289400.00,0.447587,0.476094,0.389679,0.456442,66360.00,4410090.00
10/29/15,304.32,318.17,301.82,313.86,64495900.00,4496390000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00467,0.004727,0.004634,0.004634,550253.00,154854000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00012,0.000142,0.000117,0.00014,1930.00,1080480.00,3.1,3.93,3.06,3.78,11455900.00,133179000.00,1.01,1.21,0.947374,1.21,2279240.00,74675600.00,2.11,2.42,2.09,2.39,109579.00,12549700.00,0.447411,0.461054,0.421973,0.447103,45553.00,4403050.00
10/28/15,293.7,306.33,293.7,304.62,50808100.00,4338430000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004648,0.004688,0.004621,0.004675,350369.00,154122000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000117,0.000122,0.000111,0.00012,833.00,1054810.00,3.1,3.11,3.09,3.1,1433200.00,132998000.00,0.870938,1.06,0.807857,1,2373050.00,64676600.00,2.12,2.22,2.1,2.14,62319.00,12593200.00,0.41077,0.449257,0.401033,0.448829,41102.00,4037860.00
10/27/15,285.18,296.21,285.01,293.79,46331800.00,4211500000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004674,0.004716,0.004628,0.004649,357602.00,154966000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000114,0.000122,0.000113,0.000117,483.00,1021850.00,3.11,3.11,3.08,3.09,1102490.00,133280000.00,0.70889,0.898172,0.70889,0.869641,1846370.00,52624300.00,2.24,2.29,2.04,2.1,112810.00,13267200.00,0.390942,0.412288,0.383613,0.409574,23061.00,3838270.00
10/26/15,283.63,285.3,280.51,285.3,32108800.00,4187410000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00456,0.004675,0.004554,0.004675,427011.00,151203000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000119,0.00012,0.000112,0.000114,550.00,1071830.00,3.07,3.11,3.07,3.1,1119820.00,131697000.00,0.619743,0.757517,0.597098,0.731317,1089120.00,45991300.00,2.18,2.24,2.12,2.24,40748.00,12895600.00,0.407862,0.409649,0.377313,0.38796,20914.00,3999670.00
10/25/15,281.44,294.06,281.44,283.68,45717100.00,4154100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004662,0.004737,0.004555,0.004556,287103.00,154561000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000123,0.000132,0.000118,0.000119,1356.00,1105300.00,3.11,3.14,3.07,3.07,1656730.00,133308000.00,0.563207,0.688192,0.561383,0.616039,635384.00,41781300.00,2.26,2.36,2.17,2.17,53908.00,13388800.00,0.39566,0.424338,0.385677,0.407067,28219.00,3875360.00
10/24/15,276.5,281.71,276.5,281.65,25942400.00,4080140000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004676,0.004687,0.004631,0.004662,189900.00,155028000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000119,0.000123,0.000115,0.000123,639.00,1070000.00,3.11,3.12,3.08,3.1,955111.00,133389000.00,0.539681,0.577396,0.518688,0.56359,258356.00,40022100.00,2.32,2.34,2.16,2.24,69810.00,13762700.00,0.391922,0.398093,0.380405,0.395808,21783.00,3834210.00
10/23/15,273.65,278.68,273.54,276.5,29442500.00,4037010000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004726,0.004773,0.004671,0.004677,296217.00,156682000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000118,0.000125,0.000114,0.000119,785.00,1062290.00,3.12,3.13,3.09,3.11,1196600.00,133677000.00,0.56637,0.611743,0.504284,0.539657,878822.00,41986400.00,2.41,2.44,2.28,2.33,74068.00,14270300.00,0.403452,0.405415,0.390979,0.393922,23478.00,3942040.00
10/22/15,266.5,276.51,266.13,274.02,37808600.00,3930500000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004696,0.004726,0.004671,0.004723,305170.00,155708000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000117,0.000123,0.000117,0.000118,280.00,1055670.00,3.08,3.14,3.07,3.11,1215290.00,131935000.00,0.444988,0.619466,0.420991,0.567702,924822.00,32977300.00,2.28,2.43,2.25,2.41,77999.00,13485100.00,0.394789,0.403582,0.384388,0.403236,14927.00,3852920.00
10/21/15,269.31,270.77,263.84,266.27,25637300.00,3970980000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004739,0.004745,0.004636,0.004697,243503.00,157120000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000117,0.000118,0.000111,0.000117,95.00,1052530.00,3.09,3.12,3.06,3.08,988482.00,132427000.00,0.431589,0.482988,0.420897,0.447329,609085.00,31973600.00,2.4,2.44,2.27,2.28,54704.00,14185500.00,0.400869,0.400869,0.38196,0.394597,21249.00,3907320.00
10/20/15,263.57,270.83,263.23,269.46,30889800.00,3885570000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005042,0.005048,0.00473,0.004731,420949.00,167182000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000108,0.000124,0.000108,0.000117,717.00,974502.00,3.05,3.09,3.05,3.09,1163340.00,130633000.00,0.489629,0.501898,0.431648,0.434829,383921.00,36261200.00,2.34,2.44,2.34,2.41,46076.00,13844300.00,0.397011,0.400255,0.376777,0.399646,36344.00,3865110.00
10/19/15,261.86,264.82,260.95,263.44,25258800.00,3859270000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004976,0.005083,0.004976,0.005043,300024.00,164976000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000124,0.000126,0.000108,0.000108,946.00,1115230.00,3.03,3.05,3.01,3.05,1239570.00,129649000.00,0.517621,0.521546,0.480994,0.489014,243742.00,38321300.00,2.37,2.39,2.33,2.34,39396.00,14014900.00,0.409815,0.414749,0.383501,0.403212,30649.00,3985030.00
10/18/15,270.91,271.67,260.78,261.64,22434300.00,3991620000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005199,0.0052,0.004967,0.004979,242340.00,172364000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000124,0.000129,0.00012,0.000124,319.00,1112660.00,3.07,3.08,3,3.02,1217780.00,131467000.00,0.547913,0.552234,0.512861,0.517734,133690.00,40550400.00,2.44,2.45,2.33,2.37,21270.00,14424600.00,0.426104,0.427756,0.406558,0.409797,10726.00,4138260.00
10/17/15,262.75,273.58,262.37,270.64,43199600.00,3870490000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.005429,0.005174,0.005203,394980.00,179047000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000117,0.000125,0.000106,0.000124,3306.00,1051960.00,3.11,3.16,3.04,3.07,2454780.00,133010000.00,0.534117,0.56346,0.526961,0.547178,313860.00,39515900.00,2.34,2.47,2.33,2.43,36100.00,13814100.00,0.4123,0.436358,0.410916,0.426942,25424.00,3999330.00
10/16/15,254.3,266.13,253.93,262.87,35901500.00,3745090000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005392,0.005441,0.005376,0.005398,342598.00,178793000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000113,0.000122,0.000111,0.000117,1009.00,1014130.00,3.11,3.14,3.09,3.11,1472800.00,132855000.00,0.562593,0.568861,0.522533,0.536495,249891.00,41608900.00,2.25,2.39,2.24,2.34,40319.00,13268900.00,0.393517,0.41184,0.379642,0.411511,35622.00,3812460.00
10/15/15,252.11,255.96,252.05,254.32,25223500.00,3711800000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005424,0.005468,0.00539,0.005399,440929.00,179833000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000115,0.000128,0.00011,0.000113,2831.00,1039470.00,3.15,3.16,3.1,3.1,1428290.00,134577000.00,0.523278,0.572714,0.51473,0.561878,371022.00,38688300.00,2.31,2.36,2.21,2.25,80585.00,13640200.00,0.383465,0.403249,0.382849,0.390841,26749.00,3710570.00
10/14/15,249.49,254.28,248.9,251.99,27462600.00,3672370000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005379,0.005464,0.005376,0.005418,338407.00,178339000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000119,0.00013,0.000114,0.000116,1192.00,1068520.00,3.18,3.2,3.1,3.14,1781770.00,135880000.00,0.61224,0.61224,0.483974,0.522968,971664.00,45250600.00,2.36,2.4,2.32,2.32,53349.00,13900100.00,0.388551,0.396034,0.382399,0.384266,20717.00,3755190.00
10/13/15,245.2,250.24,243.76,249.51,28198500.00,3608340000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005262,0.005386,0.005246,0.005377,355659.00,174462000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000117,0.000124,0.000111,0.000119,1360.00,1054990.00,3.14,3.19,3.11,3.18,1605970.00,134022000.00,0.627943,0.63024,0.599214,0.607655,303044.00,46395200.00,2.34,2.38,2.28,2.35,33118.00,13762200.00,0.39651,0.39651,0.382108,0.388015,20881.00,3827290.00
10/12/15,246.88,247.45,245.18,245.31,17388300.00,3632110000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005181,0.005265,0.005174,0.00526,123326.00,168331000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000109,0.000123,0.000108,0.000117,331.00,977202.00,3.15,3.17,3.13,3.14,1252010.00,134401000.00,0.634515,0.657789,0.62603,0.62603,109567.00,46864200.00,2.37,2.39,2.29,2.34,22087.00,13966900.00,0.38035,0.402801,0.379191,0.395317,17245.00,3666600.00
10/11/15,244.74,247.24,244.15,247.05,16827300.00,3599840000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005038,0.005183,0.005011,0.005182,134555.00,163660000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000112,0.000117,0.000104,0.000109,1191.00,1009060.00,3.11,3.15,3.08,3.15,1222700.00,132636000.00,0.627461,0.639506,0.618335,0.634963,102128.00,46327500.00,2.43,2.43,2.32,2.39,20054.00,14270800.00,0.387736,0.39602,0.37698,0.380724,33411.00,3733480.00
10/10/15,243.74,245.32,243.07,244.94,15912700.00,3584120000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004983,0.005116,0.00497,0.005037,163088.00,161887000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000117,0.000118,0.000111,0.000112,352.00,1052710.00,3.11,3.14,3.09,3.11,1000850.00,132747000.00,0.641187,0.649022,0.624374,0.627857,141555.00,47325200.00,2.36,2.43,2.33,2.43,18355.00,13871000.00,0.394552,0.394552,0.384232,0.387789,12722.00,3794300.00
10/9/15,242.5,244.23,242.12,243.93,17353100.00,3565090000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005032,0.005035,0.004857,0.004983,851326.00,163468000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000118,0.000119,0.000108,0.000117,1174.00,1063210.00,3.07,3.11,3.06,3.11,978079.00,130862000.00,0.655084,0.692296,0.632116,0.650628,386420.00,48334900.00,2.37,2.41,2.32,2.36,28997.00,13918300.00,0.389521,0.40061,0.379771,0.397329,20221.00,3741360.00
10/8/15,243.07,244.25,242.18,242.3,18515300.00,3572730000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005375,0.005375,0.005031,0.005031,665310.00,174634000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000136,0.000136,0.000107,0.000118,3949.00,1223560.00,3.06,3.08,3.05,3.06,1137940.00,130487000.00,0.609501,0.633138,0.591971,0.621716,310266.00,44955900.00,2.4,2.43,2.35,2.38,39245.00,14109600.00,0.39337,0.410677,0.387575,0.387872,28191.00,3773330.00
10/7/15,246.17,246.68,242.59,242.97,22999200.00,3617400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005328,0.005477,0.005327,0.005375,373080.00,173088000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000123,0.000137,0.000118,0.000136,1230.00,1111120.00,3.15,3.16,3.06,3.06,1695270.00,134176000.00,0.650515,0.656301,0.602423,0.609388,218327.00,47964700.00,2.39,2.45,2.39,2.4,40949.00,14025500.00,0.410812,0.417501,0.392512,0.393186,19953.00,3935680.00
10/6/15,240.36,246.94,240.14,246.06,27535100.00,3531230000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005009,0.005336,0.004991,0.005328,349154.00,162721000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000119,0.000125,0.000109,0.000123,1030.00,1070640.00,3.02,3.16,3.01,3.15,1972700.00,128642000.00,0.622218,0.653944,0.60623,0.650645,262674.00,45863300.00,2.34,2.39,2.32,2.39,23826.00,13696700.00,0.415127,0.426898,0.40763,0.411378,13031.00,3971950.00
10/5/15,238.15,240.38,237.03,240.38,23335900.00,3497740000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005237,0.005237,0.005008,0.005008,623667.00,170152000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000122,0.000124,0.000115,0.000119,1640.00,1098070.00,3.02,3.03,2.99,3.02,1277060.00,128635000.00,0.666784,0.674438,0.62445,0.628643,234263.00,49131600.00,2.17,2.43,2.16,2.34,74426.00,12716700.00,0.400232,0.428543,0.382255,0.416151,17443.00,3824600.00
10/4/15,238.53,238.97,237.94,238.26,12999000.00,3502460000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005515,0.005515,0.005236,0.005236,355762.00,179170000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000127,0.00013,0.000113,0.000122,1783.00,1140040.00,3.03,3.06,3,3.01,982441.00,129094000.00,0.686343,0.693126,0.660716,0.668379,103497.00,50556000.00,2.17,2.18,2.13,2.17,41353.00,12688900.00,0.40975,0.410795,0.399259,0.400312,7905.00,3910740.00
10/3/15,237.2,239.31,236.94,238.73,16482700.00,3482100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005855,0.005902,0.005514,0.005517,395715.00,190222000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000149,0.00015,0.000117,0.000127,5007.00,1338390.00,3,3.04,2.99,3.03,1051760.00,127593000.00,0.678783,0.709204,0.675482,0.687171,163326.00,49981900.00,2.22,2.23,2.14,2.17,50128.00,12958700.00,0.409377,0.416073,0.404727,0.409928,15752.00,3902290.00
10/2/15,237.26,238.54,236.6,237.29,19677900.00,3482190000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005445,0.005869,0.005443,0.005868,587722.00,176914000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000175,0.000183,0.000133,0.000149,6645.00,1574540.00,3,3.02,2.98,2.99,1132180.00,127470000.00,0.683732,0.69112,0.654605,0.678574,219318.00,50328700.00,2.29,2.32,2.21,2.22,49335.00,13376200.00,0.405273,0.41498,0.394695,0.409897,24588.00,3858300.00
10/1/15,236,238.44,235.62,237.55,20488800.00,3462800000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005518,0.00554,0.005428,0.005448,557597.00,179271000.00,,,,,,,,,,,,,,,,,,,,,,,,,0.000151,0.000189,0.000151,0.000175,11660.00,1358740.00,3.01,3.05,2.96,3,1644010.00,128156000.00,0.734307,0.734307,0.655906,0.690215,596084.00,54032300.00,2.34,2.36,2.29,2.29,48612.00,13670100.00,0.401044,0.429373,0.394394,0.404696,27172.00,3813330.00
