btc_market_price(t-1);btc_market_price(t-2);btc_market_price(t-3);btc_market_price(t-4);btc_market_price(t-5);btc_market_price(t-6);btc_market_price(t-7);btc_market_price(t-8);btc_market_price(t-9);btc_market_price(t-10);btc_hash_rate(t-1);btc_hash_rate(t-2);btc_hash_rate(t-3);btc_hash_rate(t-4);btc_hash_rate(t-5);btc_hash_rate(t-6);btc_hash_rate(t-7);btc_hash_rate(t-8);btc_hash_rate(t-9);btc_hash_rate(t-10);btc_hash_rate(t-11);btc_hash_rate(t-12);btc_hash_rate(t-13);btc_hash_rate(t-14);btc_hash_rate(t-15);btc_hash_rate(t-16);btc_hash_rate(t-17);btc_hash_rate(t-18);btc_hash_rate(t-19);btc_hash_rate(t-20);btc_miners_revenue(t-1);btc_miners_revenue(t-2);btc_miners_revenue(t-3);btc_miners_revenue(t-4);btc_miners_revenue(t-5);btc_miners_revenue(t-6);btc_miners_revenue(t-7);btc_miners_revenue(t-8);btc_miners_revenue(t-9);btc_miners_revenue(t-10);btc_estimated_transaction_volume_usd(t-1);btc_estimated_transaction_volume_usd(t-2);btc_estimated_transaction_volume_usd(t-3);btc_estimated_transaction_volume_usd(t-4);btc_estimated_transaction_volume_usd(t-5);btc_estimated_transaction_volume_usd(t-6);btc_estimated_transaction_volume_usd(t-7);btc_estimated_transaction_volume_usd(t-8);btc_estimated_transaction_volume_usd(t-9);btc_estimated_transaction_volume_usd(t-10);btc_market_price(t)
92.5;89.05;88.9;73.89;63.0;73.8;57.76;47.44;47.25;46.8;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;33.0;34.31;36.84;35.39;29.4;35.75;368057.54;411945.3;285191.2;254691.87;334656.0;414829.8;287529.28;242238.34;203742.22;183128.36;12404983.0;27471833.0;22754510.0;20725370.0;15164676.0;20575727.0;18778746.0;6285195.0;10687439.0;12910133.0;108.73
108.73;92.5;89.05;88.9;73.89;63.0;73.8;57.76;47.44;47.25;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;33.0;34.31;36.84;35.39;29.4;481891.36;368057.54;411945.3;285191.2;254691.87;334656.0;414829.8;287529.28;242238.34;203742.22;44122940.0;12404983.0;27471833.0;22754510.0;20725370.0;15164676.0;20575727.0;18778746.0;6285195.0;10687439.0;132.0
132.0;108.73;92.5;89.05;88.9;73.89;63.0;73.8;57.76;47.44;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;33.0;34.31;36.84;35.39;538423.88;481891.36;368057.54;411945.3;285191.2;254691.87;334656.0;414829.8;287529.28;242238.34;48600145.0;44122940.0;12404983.0;27471833.0;22754510.0;20725370.0;15164676.0;20575727.0;18778746.0;6285195.0;142.5
142.5;132.0;108.73;92.5;89.05;88.9;73.89;63.0;73.8;57.76;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;33.0;34.31;36.84;604475.03;538423.88;481891.36;368057.54;411945.3;285191.2;254691.87;334656.0;414829.8;287529.28;27164719.0;48600145.0;44122940.0;12404983.0;27471833.0;22754510.0;20725370.0;15164676.0;20575727.0;18778746.0;184.0
184.0;142.5;132.0;108.73;92.5;89.05;88.9;73.89;63.0;73.8;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;33.0;34.31;786232.0;604475.03;538423.88;481891.36;368057.54;411945.3;285191.2;254691.87;334656.0;414829.8;53285205.0;27164719.0;48600145.0;44122940.0;12404983.0;27471833.0;22754510.0;20725370.0;15164676.0;20575727.0;198.0
198.0;184.0;142.5;132.0;108.73;92.5;89.05;88.9;73.89;63.0;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;33.0;924462.0;786232.0;604475.03;538423.88;481891.36;368057.54;411945.3;285191.2;254691.87;334656.0;109067750.0;53285205.0;27164719.0;48600145.0;44122940.0;12404983.0;27471833.0;22754510.0;20725370.0;15164676.0;76.49
76.49;198.0;184.0;142.5;132.0;108.73;92.5;89.05;88.9;73.89;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;32.57;335017.44;924462.0;786232.0;604475.03;538423.88;481891.36;368057.54;411945.3;285191.2;254691.87;37369827.0;109067750.0;53285205.0;27164719.0;48600145.0;44122940.0;12404983.0;27471833.0;22754510.0;20725370.0;91.0
91.0;76.49;198.0;184.0;142.5;132.0;108.73;92.5;89.05;88.9;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;33.0;375375.0;335017.44;924462.0;786232.0;604475.03;538423.88;481891.36;368057.54;411945.3;285191.2;16832998.0;37369827.0;109067750.0;53285205.0;27164719.0;48600145.0;44122940.0;12404983.0;27471833.0;22754510.0;91.0
91.0;91.0;76.49;198.0;184.0;142.5;132.0;108.73;92.5;89.05;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;36.91;420602.0;375375.0;335017.44;924462.0;786232.0;604475.03;538423.88;481891.36;368057.54;411945.3;50172538.0;16832998.0;37369827.0;109067750.0;53285205.0;27164719.0;48600145.0;44122940.0;12404983.0;27471833.0;96.5
96.5;91.0;91.0;76.49;198.0;184.0;142.5;132.0;108.73;92.5;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;40.39;400475.0;420602.0;375375.0;335017.44;924462.0;786232.0;604475.03;538423.88;481891.36;368057.54;25397077.0;50172538.0;16832998.0;37369827.0;109067750.0;53285205.0;27164719.0;48600145.0;44122940.0;12404983.0;123.86
123.86;96.5;91.0;91.0;76.49;198.0;184.0;142.5;132.0;108.73;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;33.44;454813.92;400475.0;420602.0;375375.0;335017.44;924462.0;786232.0;604475.03;538423.88;481891.36;21420855.0;25397077.0;50172538.0;16832998.0;37369827.0;109067750.0;53285205.0;27164719.0;48600145.0;44122940.0;123.52
123.52;123.86;96.5;91.0;91.0;76.49;198.0;184.0;142.5;132.0;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;40.97;505793.93;454813.92;400475.0;420602.0;375375.0;335017.44;924462.0;786232.0;604475.03;538423.88;19186106.0;21420855.0;25397077.0;50172538.0;16832998.0;37369827.0;109067750.0;53285205.0;27164719.0;48600145.0;153.2
153.2;123.52;123.86;96.5;91.0;91.0;76.49;198.0;184.0;142.5;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;48.92;682353.65;505793.93;454813.92;400475.0;420602.0;375375.0;335017.44;924462.0;786232.0;604475.03;38367160.0;19186106.0;21420855.0;25397077.0;50172538.0;16832998.0;37369827.0;109067750.0;53285205.0;27164719.0;135.6
135.6;153.2;123.52;123.86;96.5;91.0;91.0;76.49;198.0;184.0;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;47.47;589864.35;682353.65;505793.93;454813.92;400475.0;420602.0;375375.0;335017.44;924462.0;786232.0;34243763.0;38367160.0;19186106.0;21420855.0;25397077.0;50172538.0;16832998.0;37369827.0;109067750.0;53285205.0;135.99
135.99;135.6;153.2;123.52;123.86;96.5;91.0;91.0;76.49;198.0;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;53.74;572109.89;589864.35;682353.65;505793.93;454813.92;400475.0;420602.0;375375.0;335017.44;924462.0;22605050.0;34243763.0;38367160.0;19186106.0;21420855.0;25397077.0;50172538.0;16832998.0;37369827.0;109067750.0;139.11
139.11;135.99;135.6;153.2;123.52;123.86;96.5;91.0;91.0;76.49;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;50.61;525692.91;572109.89;589864.35;682353.65;505793.93;454813.92;400475.0;420602.0;375375.0;335017.44;32294820.0;22605050.0;34243763.0;38367160.0;19186106.0;21420855.0;25397077.0;50172538.0;16832998.0;37369827.0;105.0
105.0;139.11;135.99;135.6;153.2;123.52;123.86;96.5;91.0;91.0;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;45.27;383775.11;525692.91;572109.89;589864.35;682353.65;505793.93;454813.92;400475.0;420602.0;375375.0;33019004.0;32294820.0;22605050.0;34243763.0;38367160.0;19186106.0;21420855.0;25397077.0;50172538.0;16832998.0;111.99
111.99;105.0;139.11;135.99;135.6;153.2;123.52;123.86;96.5;91.0;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;41.94;435864.26;383775.11;525692.91;572109.89;589864.35;682353.65;505793.93;454813.92;400475.0;420602.0;19138832.0;33019004.0;32294820.0;22605050.0;34243763.0;38367160.0;19186106.0;21420855.0;25397077.0;50172538.0;120.95
120.95;111.99;105.0;139.11;135.99;135.6;153.2;123.52;123.86;96.5;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;60.58;498918.71;435864.26;383775.11;525692.91;572109.89;589864.35;682353.65;505793.93;454813.92;400475.0;32747255.0;19138832.0;33019004.0;32294820.0;22605050.0;34243763.0;38367160.0;19186106.0;21420855.0;25397077.0;113.95
113.95;120.95;111.99;105.0;139.11;135.99;135.6;153.2;123.52;123.86;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;52.26;469929.84;498918.71;435864.26;383775.11;525692.91;572109.89;589864.35;682353.65;505793.93;454813.92;37158553.0;32747255.0;19138832.0;33019004.0;32294820.0;22605050.0;34243763.0;38367160.0;19186106.0;21420855.0;117.68
117.68;113.95;120.95;111.99;105.0;139.11;135.99;135.6;153.2;123.52;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;58.25;498374.8;469929.84;498918.71;435864.26;383775.11;525692.91;572109.89;589864.35;682353.65;505793.93;23437933.0;37158553.0;32747255.0;19138832.0;33019004.0;32294820.0;22605050.0;34243763.0;38367160.0;19186106.0;114.32
114.32;117.68;113.95;120.95;111.99;105.0;139.11;135.99;135.6;153.2;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;53.26;515468.88;498374.8;469929.84;498918.71;435864.26;383775.11;525692.91;572109.89;589864.35;682353.65;24398195.0;23437933.0;37158553.0;32747255.0;19138832.0;33019004.0;32294820.0;22605050.0;34243763.0;38367160.0;119.0
119.0;114.32;117.68;113.95;120.95;111.99;105.0;139.11;135.99;135.6;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;64.08;443751.0;515468.88;498374.8;469929.84;498918.71;435864.26;383775.11;525692.91;572109.89;589864.35;23674574.0;24398195.0;23437933.0;37158553.0;32747255.0;19138832.0;33019004.0;32294820.0;22605050.0;34243763.0;115.09
115.09;119.0;114.32;117.68;113.95;120.95;111.99;105.0;139.11;135.99;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;64.46;423762.26;443751.0;515468.88;498374.8;469929.84;498918.71;435864.26;383775.11;525692.91;572109.89;24772186.0;23674574.0;24398195.0;23437933.0;37158553.0;32747255.0;19138832.0;33019004.0;32294820.0;22605050.0;123.75
123.75;115.09;119.0;114.32;117.68;113.95;120.95;111.99;105.0;139.11;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;70.18;459607.31;423762.26;443751.0;515468.88;498374.8;469929.84;498918.71;435864.26;383775.11;525692.91;26655270.0;24772186.0;23674574.0;24398195.0;23437933.0;37158553.0;32747255.0;19138832.0;33019004.0;32294820.0;122.65
122.65;123.75;115.09;119.0;114.32;117.68;113.95;120.95;111.99;105.0;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;65.99;429152.38;459607.31;423762.26;443751.0;515468.88;498374.8;469929.84;498918.71;435864.26;383775.11;14724464.0;26655270.0;24772186.0;23674574.0;24398195.0;23437933.0;37158553.0;32747255.0;19138832.0;33019004.0;122.64
122.64;122.65;123.75;115.09;119.0;114.32;117.68;113.95;120.95;111.99;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;62.17;515701.2;429152.38;459607.31;423762.26;443751.0;515468.88;498374.8;469929.84;498918.71;435864.26;16951340.0;14724464.0;26655270.0;24772186.0;23674574.0;24398195.0;23437933.0;37158553.0;32747255.0;19138832.0;131.5
131.5;122.64;122.65;123.75;115.09;119.0;114.32;117.68;113.95;120.95;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;69.8;537966.5;515701.2;429152.38;459607.31;423762.26;443751.0;515468.88;498374.8;469929.84;498918.71;18356960.0;16951340.0;14724464.0;26655270.0;24772186.0;23674574.0;24398195.0;23437933.0;37158553.0;32747255.0;134.05
134.05;131.5;122.64;122.65;123.75;115.09;119.0;114.32;117.68;113.95;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;72.72;543560.63;537966.5;515701.2;429152.38;459607.31;423762.26;443751.0;515468.88;498374.8;469929.84;9320100.0;18356960.0;16951340.0;14724464.0;26655270.0;24772186.0;23674574.0;24398195.0;23437933.0;37158553.0;128.32
128.32;134.05;131.5;122.64;122.65;123.75;115.09;119.0;114.32;117.68;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;64.69;526629.38;543560.63;537966.5;515701.2;429152.38;459607.31;423762.26;443751.0;515468.88;498374.8;21874484.0;9320100.0;18356960.0;16951340.0;14724464.0;26655270.0;24772186.0;23674574.0;24398195.0;23437933.0;131.0
131.0;128.32;134.05;131.5;122.64;122.65;123.75;115.09;119.0;114.32;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;72.27;559483.45;526629.38;543560.63;537966.5;515701.2;429152.38;459607.31;423762.26;443751.0;515468.88;19997470.0;21874484.0;9320100.0;18356960.0;16951340.0;14724464.0;26655270.0;24772186.0;23674574.0;24398195.0;129.2
129.2;131.0;128.32;134.05;131.5;122.64;122.65;123.75;115.09;119.0;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;78.07;644576.06;559483.45;526629.38;543560.63;537966.5;515701.2;429152.38;459607.31;423762.26;443751.0;12395215.0;19997470.0;21874484.0;9320100.0;18356960.0;16951340.0;14724464.0;26655270.0;24772186.0;23674574.0;120.0
120.0;129.2;131.0;128.32;134.05;131.5;122.64;122.65;123.75;115.09;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;76.73;632880.11;644576.06;559483.45;526629.38;543560.63;537966.5;515701.2;429152.38;459607.31;423762.26;21628574.0;12395215.0;19997470.0;21874484.0;9320100.0;18356960.0;16951340.0;14724464.0;26655270.0;24772186.0;122.41
122.41;120.0;129.2;131.0;128.32;134.05;131.5;122.64;122.65;123.75;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;74.5;625490.06;632880.11;644576.06;559483.45;526629.38;543560.63;537966.5;515701.2;429152.38;459607.31;20651670.0;21628574.0;12395215.0;19997470.0;21874484.0;9320100.0;18356960.0;16951340.0;14724464.0;26655270.0;110.3
110.3;122.41;120.0;129.2;131.0;128.32;134.05;131.5;122.64;122.65;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;74.63;448349.22;625490.06;632880.11;644576.06;559483.45;526629.38;543560.63;537966.5;515701.2;429152.38;26030025.0;20651670.0;21628574.0;12395215.0;19997470.0;21874484.0;9320100.0;18356960.0;16951340.0;14724464.0;98.47
98.47;110.3;122.41;120.0;129.2;131.0;128.32;134.05;131.5;122.64;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;72.13;414659.06;448349.22;625490.06;632880.11;644576.06;559483.45;526629.38;543560.63;537966.5;515701.2;22648459.0;26030025.0;20651670.0;21628574.0;12395215.0;19997470.0;21874484.0;9320100.0;18356960.0;16951340.0;108.0
108.0;98.47;110.3;122.41;120.0;129.2;131.0;128.32;134.05;131.5;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;77.14;480276.0;414659.06;448349.22;625490.06;632880.11;644576.06;559483.45;526629.38;543560.63;537966.5;15612185.0;22648459.0;26030025.0;20651670.0;21628574.0;12395215.0;19997470.0;21874484.0;9320100.0;18356960.0;109.0
109.0;108.0;98.47;110.3;122.41;120.0;129.2;131.0;128.32;134.05;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;81.65;530067.0;480276.0;414659.06;448349.22;625490.06;632880.11;644576.06;559483.45;526629.38;543560.63;14604166.0;15612185.0;22648459.0;26030025.0;20651670.0;21628574.0;12395215.0;19997470.0;21874484.0;9320100.0;101.97
101.97;109.0;108.0;98.47;110.3;122.41;120.0;129.2;131.0;128.32;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;81.65;452440.8;530067.0;480276.0;414659.06;448349.22;625490.06;632880.11;644576.06;559483.45;526629.38;14288283.0;14604166.0;15612185.0;22648459.0;26030025.0;20651670.0;21628574.0;12395215.0;19997470.0;21874484.0;100.53
100.53;101.97;109.0;108.0;98.47;110.3;122.41;120.0;129.2;131.0;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;83.65;390540.44;452440.8;530067.0;480276.0;414659.06;448349.22;625490.06;632880.11;644576.06;559483.45;11990898.0;14288283.0;14604166.0;15612185.0;22648459.0;26030025.0;20651670.0;21628574.0;12395215.0;19997470.0;107.84
107.84;100.53;101.97;109.0;108.0;98.47;110.3;122.41;120.0;129.2;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;89.16;340866.44;390540.44;452440.8;530067.0;480276.0;414659.06;448349.22;625490.06;632880.11;644576.06;15008169.0;11990898.0;14288283.0;14604166.0;15612185.0;22648459.0;26030025.0;20651670.0;21628574.0;12395215.0;111.0
111.0;107.84;100.53;101.97;109.0;108.0;98.47;110.3;122.41;120.0;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;81.75;486180.0;340866.44;390540.44;452440.8;530067.0;480276.0;414659.06;448349.22;625490.06;632880.11;20329679.0;15008169.0;11990898.0;14288283.0;14604166.0;15612185.0;22648459.0;26030025.0;20651670.0;21628574.0;107.68
107.68;111.0;107.84;100.53;101.97;109.0;108.0;98.47;110.3;122.41;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;80.64;478116.47;486180.0;340866.44;390540.44;452440.8;530067.0;480276.0;414659.06;448349.22;625490.06;11109050.0;20329679.0;15008169.0;11990898.0;14288283.0;14604166.0;15612185.0;22648459.0;26030025.0;20651670.0;103.87
103.87;107.68;111.0;107.84;100.53;101.97;109.0;108.0;98.47;110.3;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;81.75;388045.8;478116.47;486180.0;340866.44;390540.44;452440.8;530067.0;480276.0;414659.06;448349.22;15094760.0;11109050.0;20329679.0;15008169.0;11990898.0;14288283.0;14604166.0;15612185.0;22648459.0;26030025.0;102.79
102.79;103.87;107.68;111.0;107.84;100.53;101.97;109.0;108.0;98.47;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;76.74;429970.61;388045.8;478116.47;486180.0;340866.44;390540.44;452440.8;530067.0;480276.0;414659.06;14300350.0;15094760.0;11109050.0;20329679.0;15008169.0;11990898.0;14288283.0;14604166.0;15612185.0;22648459.0;95.85
95.85;102.79;103.87;107.68;111.0;107.84;100.53;101.97;109.0;108.0;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;92.32;388204.69;429970.61;388045.8;478116.47;486180.0;340866.44;390540.44;452440.8;530067.0;480276.0;12964846.0;14300350.0;15094760.0;11109050.0;20329679.0;15008169.0;11990898.0;14288283.0;14604166.0;15612185.0;91.0
91.0;95.85;102.79;103.87;107.68;111.0;107.84;100.53;101.97;109.0;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;90.09;350888.29;388204.69;429970.61;388045.8;478116.47;486180.0;340866.44;390540.44;452440.8;530067.0;19434641.0;12964846.0;14300350.0;15094760.0;11109050.0;20329679.0;15008169.0;11990898.0;14288283.0;14604166.0;82.8
82.8;91.0;95.85;102.79;103.87;107.68;111.0;107.84;100.53;101.97;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;97.27;364651.2;350888.29;388204.69;429970.61;388045.8;478116.47;486180.0;340866.44;390540.44;452440.8;21960742.0;19434641.0;12964846.0;14300350.0;15094760.0;11109050.0;20329679.0;15008169.0;11990898.0;14288283.0;67.86
67.86;82.8;91.0;95.85;102.79;103.87;107.68;111.0;107.84;100.53;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;97.87;302512.93;364651.2;350888.29;388204.69;429970.61;388045.8;478116.47;486180.0;340866.44;390540.44;23177973.0;21960742.0;19434641.0;12964846.0;14300350.0;15094760.0;11109050.0;20329679.0;15008169.0;11990898.0;70.94
70.94;67.86;82.8;91.0;95.85;102.79;103.87;107.68;111.0;107.84;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;102.1;332859.86;302512.93;364651.2;350888.29;388204.69;429970.61;388045.8;478116.47;486180.0;340866.44;11978048.0;23177973.0;21960742.0;19434641.0;12964846.0;14300350.0;15094760.0;11109050.0;20329679.0;15008169.0;76.33
76.33;70.94;67.86;82.8;91.0;95.85;102.79;103.87;107.68;111.0;213.18;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;119.62;386219.22;332859.86;302512.93;364651.2;350888.29;388204.69;429970.61;388045.8;478116.47;486180.0;24266100.0;11978048.0;23177973.0;21960742.0;19434641.0;12964846.0;14300350.0;15094760.0;11109050.0;20329679.0;87.15
87.15;76.33;70.94;67.86;82.8;91.0;95.85;102.79;103.87;107.68;249.71;213.18;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;126.27;421195.95;386219.22;332859.86;302512.93;364651.2;350888.29;388204.69;429970.61;388045.8;478116.47;17778704.0;24266100.0;11978048.0;23177973.0;21960742.0;19434641.0;12964846.0;14300350.0;15094760.0;11109050.0;96.0
96.0;87.15;76.33;70.94;67.86;82.8;91.0;95.85;102.79;103.87;196.39;249.71;213.18;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;156.7;364781.0;421195.95;386219.22;332859.86;302512.93;364651.2;350888.29;388204.69;429970.61;388045.8;27547900.0;17778704.0;24266100.0;11978048.0;23177973.0;21960742.0;19434641.0;12964846.0;14300350.0;15094760.0;98.38
98.38;96.0;87.15;76.33;70.94;67.86;82.8;91.0;95.85;102.79;222.4;196.39;249.71;213.18;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;124.9;422816.44;364781.0;421195.95;386219.22;332859.86;302512.93;364651.2;350888.29;388204.69;429970.61;14831969.0;27547900.0;17778704.0;24266100.0;11978048.0;23177973.0;21960742.0;19434641.0;12964846.0;14300350.0;97.97
97.97;98.38;96.0;87.15;76.33;70.94;67.86;82.8;91.0;95.85;219.8;222.4;196.39;249.71;213.18;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;129.55;417156.26;422816.44;364781.0;421195.95;386219.22;332859.86;302512.93;364651.2;350888.29;388204.69;35799465.0;14831969.0;27547900.0;17778704.0;24266100.0;11978048.0;23177973.0;21960742.0;19434641.0;12964846.0;93.41
93.41;97.97;98.38;96.0;87.15;76.33;70.94;67.86;82.8;91.0;219.8;219.8;222.4;196.39;249.71;213.18;198.33;187.72;185.6;162.27;170.75;159.59;142.28;169.2;166.32;120.17;148.05;136.53;149.72;136.53;397743.27;417156.26;422816.44;364781.0;421195.95;386219.22;332859.86;302512.93;364651.2;350888.29;26606654.0;35799465.0;14831969.0;27547900.0;17778704.0;24266100.0;11978048.0;23177973.0;21960742.0;19434641.0;88.94
